"id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name","year"
3591,496,"Качканар",59.45694036,58.70314655,37.7,41,"условно комфортный климат",31,26,28,26,29,39,179,"https://api.индекс-городов.рф/uploads/city/emblem/6974/thumb_271_Kachkanar.png","Свердловская область","Малый город",2021
3592,500,"Кашин",37.60471323,57.35876805,13.6,42,"условно комфортный климат",35,39,30,40,24,34,202,"https://api.индекс-городов.рф/uploads/city/emblem/6975/thumb_272_Kashin.png","Тверская область","Малый город",2021
3593,456,"Кашира",38.22307974,54.82923388,46.4,41,"условно комфортный климат",43,33,31,45,35,38,225,"https://api.индекс-городов.рф/uploads/city/emblem/6976/thumb_273_Kashira.png","Московская область","Малый город",2021
3594,501,"Кедровый",79.56785645,57.56194546,1.9,43,"условно комфортный климат",32,35,26,12,24,51,180,"https://api.индекс-городов.рф/uploads/city/emblem/6977/thumb_274_Kedrovi.png","Томская область","Малый город",2021
3595,478,"Кемь",34.60960558,64.95432058,10.5,42,"тяжелые климатические условия",18,29,28,26,22,28,151,"https://api.индекс-городов.рф/uploads/city/emblem/6978/thumb_275_Kem.png","Республика Карелия","Малый город",2021
3596,466,"Кизел",57.64686598,59.04406953,13.2,42,"условно комфортный климат",33,26,35,10,26,40,170,"https://api.индекс-городов.рф/uploads/city/emblem/6979/thumb_277_Kizel.png","Пермский край","Малый город",2021
3597,473,"Кизилюрт",46.87014874,43.2024271,38.1,41,"условно комфортный климат",40,29,17,21,16,37,160,"https://api.индекс-городов.рф/uploads/city/emblem/6980/thumb_278_Kizilyurt.png","Республика Дагестан","Малый город",2021
3598,473,"Кизляр",46.71824211,43.84343267,49.2,41,"условно комфортный климат",45,38,24,27,22,36,192,"https://api.индекс-городов.рф/uploads/city/emblem/6981/thumb_279_Kizlyar.gif","Республика Дагестан","Малый город",2021
3599,502,"Кимовск",38.52513344,53.96585511,25.1,41,"условно комфортный климат",31,33,28,17,25,40,174,"https://api.индекс-городов.рф/uploads/city/emblem/6982/thumb_280_Kimovsk.png","Тульская область","Малый город",2021
3600,500,"Кимры",37.34548735,56.86491144,42.3,41,"условно комфортный климат",35,26,25,38,31,39,194,"https://api.индекс-городов.рф/uploads/city/emblem/6983/thumb_281_Kimri.png","Тверская область","Малый город",2021
3601,453,"Кингисепп",28.61939158,59.35777689,44.6,41,"условно комфортный климат",48,44,34,25,39,43,233,"https://api.индекс-городов.рф/uploads/city/emblem/6984/thumb_282_Kingisepp.gif","Ленинградская область","Малый город",2021
3602,493,"Кинель",50.60882616,53.21996311,35.6,41,"условно комфортный климат",27,28,20,36,27,34,172,"https://api.индекс-городов.рф/uploads/city/emblem/6985/thumb_283_Kinel.png","Самарская область","Малый город",2021
3603,502,"Киреевск",37.91858749,53.93126352,26.3,41,"условно комфортный климат",32,37,31,27,23,42,192,"https://api.индекс-городов.рф/uploads/city/emblem/6986/thumb_284_Kireevsk.png","Тульская область","Малый город",2021
3604,442,"Киренск",108.0845405,57.77780731,11,42,"условно комфортный климат",12,36,34,16,18,34,150,"https://api.индекс-городов.рф/uploads/city/emblem/6987/thumb_285_Kirensk.png","Иркутская область","Малый город",2021
3605,435,"Киржач",38.8674061,56.1487482,26.4,41,"условно комфортный климат",28,29,21,39,27,36,180,"https://api.индекс-городов.рф/uploads/city/emblem/6988/thumb_286_Kirzhach.png","Владимирская область","Малый город",2021
3606,437,"Кириллов",38.37725528,59.85661871,7.4,42,"условно комфортный климат",23,27,32,19,25,37,163,"https://api.индекс-городов.рф/uploads/city/emblem/6989/thumb_287_Kirillov.png","Вологодская область","Малый город",2021
3607,496,"Кировград",60.08889988,57.42271159,18.6,42,"условно комфортный климат",39,40,31,30,29,28,197,"https://api.индекс-городов.рф/uploads/city/emblem/6991/thumb_289_Kirovgrad.png","Свердловская область","Малый город",2021
3608,447,"Кирс",52.23123445,59.34341203,9,42,"условно комфортный климат",26,31,29,22,22,37,167,"https://api.индекс-городов.рф/uploads/city/emblem/6993/thumb_291_Kirs.png","Кировская область","Малый город",2021
3609,499,"Кирсанов",42.75318217,52.65004186,15.8,42,"условно комфортный климат",47,32,31,37,32,33,212,"https://api.индекс-городов.рф/uploads/city/emblem/6994/thumb_292_Kirsanov.gif","Тамбовская область","Малый город",2021
3610,459,"Княгинино",45.03493207,55.82319678,6.6,42,"условно комфортный климат",35,34,19,27,26,39,180,"https://api.индекс-городов.рф/uploads/city/emblem/6995/thumb_293_Knyaginino.png","Нижегородская область","Малый город",2021
3611,457,"Ковдор",30.52642907,67.56604589,15.9,42,"тяжелые климатические условия",39,39,38,23,20,38,197,"https://api.индекс-городов.рф/uploads/city/emblem/6996/thumb_294_Kovdor.png","Мурманская область","Малый город",2021
3612,482,"Ковылкино",43.91353784,54.03586288,18.6,42,"условно комфортный климат",28,26,30,24,26,37,171,"https://api.индекс-городов.рф/uploads/city/emblem/6997/thumb_295_Kovylkino.png","Республика Мордовия","Малый город",2021
3613,450,"Кодинск",99.20577061,58.60218451,15.4,42,"условно комфортный климат",40,37,26,21,23,34,181,"https://api.индекс-городов.рф/uploads/city/emblem/6998/thumb_296_Kodinsk.png","Красноярский край","Малый город",2021
3614,444,"Козельск",35.78437058,54.03128847,16.3,42,"условно комфортный климат",41,39,17,41,26,32,196,"https://api.индекс-городов.рф/uploads/city/emblem/6999/thumb_297_Kozelsk.png","Калужская область","Малый город",2021
3615,490,"Козловка",48.24678325,55.83480297,8.5,42,"условно комфортный климат",26,34,25,25,27,43,180,"https://api.индекс-городов.рф/uploads/city/emblem/7000/thumb_298_Kozlovka.png","Чувашская Республика","Малый город",2021
3616,481,"Козьмодемьянск",46.55415736,56.32663479,20,42,"условно комфортный климат",32,35,35,38,42,43,225,"https://api.индекс-городов.рф/uploads/city/emblem/7001/thumb_299_Kozmodemiansk.png","Республика Марий Эл","Малый город",2021
3617,457,"Кола",33.02470909,68.87396685,9.6,42,"тяжелые климатические условия",50,47,23,26,33,45,224,"https://api.индекс-городов.рф/uploads/city/emblem/7002/thumb_300_Kola.png","Мурманская область","Малый город",2021
3618,448,"Кологрив",44.32580356,58.82212702,2.7,43,"условно комфортный климат",32,30,15,33,29,23,162,"https://api.индекс-городов.рф/uploads/city/emblem/7003/thumb_301_Kologriv.png","Костромская область","Малый город",2021
